t,o,h,l,c
1786116300,29795.5,29828.75,29794,29826.75
1786116600,29826,29855.25,29826,29839.5
1786116900,29840.5,29843,29818.75,29824.25
1786117200,29825,29837.5,29794.25,29811.75
1786117500,29812,29834,29802.25,29829.5
1786117800,29829.75,29843.25,29796.5,29815.5
1786118100,29816.25,29822,29796.5,29814
1786118400,29814.75,29820.5,29795,29812
1786118700,29812,29830,29809,29824.5
1786119000,29825.25,29829.25,29798.25,29800.75
1786119300,29800.5,29818.5,29787,29794.25
1786119600,29794.25,29819,29746.25,29747.25
1786119900,29748,29753.5,29688.75,29714
1786120200,29714,29738.75,29668.75,29736
1786120500,29735.75,29757,29719.25,29752.5
1786120800,29752,29761.25,29735,29754.25
1786121100,29754.5,29772.75,29754.5,29767.5
1786121400,29768.25,29780.75,29740,29745.75
1786121700,29746,29765,29738.75,29739.5
1786122000,29739.75,29757.25,29726.75,29745
1786122300,29745,29768,29742,29765
1786122600,29764,29767,29734,29736
1786122900,29735.25,29759.5,29731.75,29756
1786123200,29756.5,29764.5,29731.5,29732.5
1786123500,29732,29756.75,29726.25,29747.5
1786123800,29747.5,29754.5,29727,29735.75
1786124100,29736.25,29764.25,29734.5,29761.5
1786124400,29762.5,29763,29739.25,29745.25
1786124700,29746,29755.25,29740.75,29746.75
1786125000,29746,29759.25,29735.5,29751
1786125300,29751.5,29757.5,29743.25,29743.25
1786125600,29743.5,29754.75,29741,29746.5
1786125900,29746.75,29753.25,29734.5,29743.25
1786126200,29743.5,29747.25,29712.5,29721.5
1786126500,29722,29734.25,29716,29727.5
1786126800,29727,29731.5,29711.75,29718.25
1786127100,29717.75,29722.5,29702.75,29705.75
1786127400,29705.5,29724.25,29700,29704
1786127700,29704.5,29710.75,29691,29699
1786128000,29698.25,29701.5,29678.75,29681.25
1786128300,29681.5,29701.5,29676.5,29699.25
1786128600,29699,29711.5,29695,29697.5
1786128900,29698.25,29729,29690,29725
1786129200,29725.25,29771.75,29723,29746
1786129500,29745.5,29793.75,29744.5,29792.5
1786129800,29793,29810.75,29792.75,29800
1786130100,29800.25,29823,29791.75,29793.25
1786130400,29793.25,29815,29793,29798.5
1786130700,29799,29811.75,29794.5,29811
1786131000,29811.25,29812,29776.5,29779.25
1786131300,29778.75,29801.5,29773,29795
1786131600,29795,29797.25,29772.25,29779.25
1786131900,29778.75,29797.25,29778,29789.25
1786132200,29789.75,29834.25,29786,29827.75
1786132500,29827.5,29860.25,29817.75,29834.25
1786132800,29833.75,29850.75,29813.75,29815
1786133100,29815.25,29822.25,29807.25,29808.75
1786133400,29809,29822.75,29805.25,29820.25
1786133700,29820.5,29829,29816.5,29817.25
1786134000,29818,29818.5,29805.25,29811
1786134300,29811,29813.5,29803.75,29805
1786134600,29805.5,29818,29802.5,29816.75
1786134900,29817,29823.25,29815.75,29820
1786135200,29820.25,29823.75,29813.25,29814.25
1786135500,29814.25,29818.75,29813,29816
1786135800,29815,29825.25,29814.75,29821.5
1786136100,29821.5,29845,29819,29834.75
1786313400,29851.75,29860.25,29820,29826.25
1786313700,29828.5,29829,29805.25,29820.75
1786314000,29820,29839.75,29819.5,29834.5
1786314300,29834.5,29854.5,29824.25,29838
1786314600,29838.5,29853.5,29815.25,29820
1786314900,29820.25,29834.75,29814.5,29828.25
1786315200,29829.25,29844.75,29829.25,29837.5
1786315500,29837.5,29846,29831.5,29836.5
1786315800,29838.25,29851,29838.25,29850.25
1786316100,29848.5,29849.25,29842.5,29844.25
1786316400,29845.25,29853.5,29833.5,29851.25
1786316700,29848.5,29877,29847,29863.25
1786317000,29861.25,29868,29858.5,29862.75
1786317300,29860.5,29865,29856.25,29862
1786317600,29862.25,29882.25,29860,29870
1786317900,29870.25,29875,29859,29864.25
1786318200,29865.25,29865.75,29834.75,29841
1786318500,29842.25,29858,29837.25,29854.25
1786318800,29855.75,29865.25,29850.5,29862.25
1786319100,29862,29872,29861.25,29870.25
1786319400,29868.25,29869,29855,29861.25
1786319700,29859.5,29860.25,29828.25,29829.5
1786320000,29830.25,29839.75,29796.25,29825.25
1786320300,29822.5,29883.25,29822.5,29872
1786320600,29872,29906.5,29869,29893
1786320900,29891.5,29899.5,29873.75,29874.25
1786321200,29875,29888,29843.5,29849.25
1786321500,29850.75,29861.5,29840,29845.75
1786321800,29847,29865.25,29843,29856
1786322100,29856,29859.25,29810.75,29810.75
1786322400,29811.25,29823,29799.75,29804.5
1786322700,29806.25,29826.25,29805.25,29826.25
1786323000,29825.75,29830.5,29808.25,29812.75
1786323300,29812,29818.25,29788.5,29802
1786323600,29803.25,29835,29791,29826
1786323900,29824.25,29837,29808.25,29830
1786324200,29829,29855,29823.25,29853
1786324500,29851.75,29866,29845.75,29865
1786324800,29864.5,29881.25,29858.5,29879.5
1786325100,29879.75,29882.5,29864.25,29865.25
1786325400,29864,29869,29840.75,29850
1786325700,29852,29881.5,29846,29877.25
1786326000,29877,29878.75,29861.75,29875.5
1786326300,29876.5,29890.25,29871.75,29889.25
1786326600,29889.5,29895,29886.5,29888
1786326900,29888.25,29889.25,29882.5,29885
1786327200,29886,29889.25,29874.5,29887.25
1786327500,29885.25,29892.25,29875.5,29876.75
1786327800,29876.75,29885.5,29869.25,29871.25
1786328100,29873.25,29874.5,29852.75,29862.75
1786328400,29864,29869,29858.5,29858.75
1786328700,29859.5,29872,29859,29870
1786329000,29870,29873.25,29854.5,29856
1786329300,29854.75,29883,29848.25,29882.75
1786329600,29883.25,29890.75,29880.75,29890.25
1786329900,29889,29893,29886.5,29887.5
1786330200,29887,29899.5,29887,29892
1786330500,29893,29899.25,29880.25,29880.25
1786330800,29881.25,29892,29878,29879
1786331100,29879.25,29881.25,29872,29876
1786331400,29875.75,29880,29869.25,29876.25
1786331700,29876,29891.25,29871.75,29889
1786332000,29888.25,29891.25,29879.5,29881.5
1786332300,29879.5,29884.75,29871.25,29882.5
1786332600,29880,29888.5,29872.75,29888.5
1786332900,29888.75,29898,29883,29894
1786333200,29894,29897.25,29889,29896.5
1786333500,29896.5,29898.5,29889,29892.75
1786333800,29893.25,29899,29881.25,29883
1786334100,29883,29883,29871.25,29880
1786334400,29878.25,29887.75,29873,29880.5
1786334700,29881,29896,29873.25,29895.75
1786335000,29897,29897.75,29885.25,29895.5
1786335300,29894.25,29901.5,29892.5,29897
1786335600,29897,29899.5,29894.5,29897.5
1786335900,29896.75,29904,29891,29899.25
1786336200,29898.25,29899.75,29886.75,29889
1786336500,29889,29892.5,29882.5,29883.75
1786336800,29883.5,29889.5,29863,29887.25
1786337100,29887.25,29897.75,29882.25,29889.75
1786337400,29889.75,29902.25,29885.75,29886.25
1786337700,29884.5,29884.75,29873.75,29882.75
1786338000,29882.25,29900,29881,29898.75
1786338300,29898.75,29913.75,29897.5,29909
1786338600,29909.25,29918.25,29906.5,29916.25
1786338900,29916.75,29920.5,29910.75,29914.25
1786339200,29916,29923.5,29913,29923
1786339500,29922.25,29924.5,29909,29910.75
1786339800,29912,29916.75,29907.5,29914
1786340100,29914,29919,29906,29908
1786340400,29907.25,29910,29903.5,29905.5
1786340700,29905.25,29910,29899.5,29904.5
1786341000,29904.25,29926.5,29902.75,29924.5
1786341300,29925.25,29930.5,29924.75,29930.5
1786341600,29930,29942,29927.5,29938
1786341900,29937.5,29946,29934.5,29943.75
1786342200,29943.25,29962,29943,29956.25
1786342500,29956,29962.75,29947.25,29959.25
1786342800,29959,29960,29923,29928.25
1786343100,29928,29928,29907.5,29914.25
1786343400,29914.25,29925.25,29907,29918.25
1786343700,29917.75,29919,29907.75,29915.75
1786344000,29915.75,29921.5,29912.75,29917.25
1786344300,29917.5,29920,29911.25,29913.5
1786344600,29914.5,29923.5,29911,29914.5
1786344900,29913,29916.75,29906,29908.5
1786345200,29909.25,29923,29902.5,29917
1786345500,29916.75,29921.75,29905,29911.25
1786345800,29908.75,29914.5,29886.25,29914
1786346100,29914,29931,29911.25,29931
1786346400,29932.25,29952,29931,29947
1786346700,29948,29952.5,29937.25,29952.25
1786347000,29950.75,29957.5,29948,29953.5
1786347300,29953.75,29967.5,29952.75,29964.25
1786347600,29964,29970,29958.75,29965.5
1786347900,29965.75,29984,29935.75,29938.75
1786348200,29939.5,29949.25,29937.5,29944.25
1786348500,29944.75,29959.75,29944.75,29951.5
1786348800,29952.5,29981,29948.5,29976.5
1786349100,29978,29980.75,29953.75,29962.5
1786349400,29958.5,29964.25,29947,29963
1786349700,29961.75,29973,29958,29967.5
1786350000,29966.5,29966.5,29939.5,29953.25
1786350300,29956,29959,29946.5,29953.5
1786350600,29952,29959,29944,29958
1786350900,29957.25,29972,29956.75,29969.5
1786351200,29969.25,29971.75,29952.75,29955.5
1786351500,29954.75,29956,29949,29954.25
1786351800,29952.25,29963.25,29949.75,29962.75
1786352100,29962.25,29975,29960.25,29971.5
1786352400,29971.5,29976.25,29966,29976.25
1786352700,29976.5,29979,29970,29977
1786353000,29977,29983.75,29972.5,29976
1786353300,29974.75,29981.75,29963.5,29966
1786353600,29965,29976.5,29965,29976.5
1786353900,29977,29978,29965,29967.75
1786354200,29968.5,29972,29958,29970.25
1786354500,29969.75,29969.75,29942,29946
1786354800,29946.5,29948.75,29936.5,29945
1786355100,29943.75,29946.5,29936,29944.5
1786355400,29943.75,29952,29943.75,29945.5
1786355700,29946,29949,29937.5,29938.75
1786356000,29939.25,29958.5,29932.75,29957.5
1786356300,29958.5,29959,29940.5,29940.5
1786356600,29942,29944.25,29916,29917.25
1786356900,29917.75,29928.75,29916.5,29927.5
1786357200,29928,29952.25,29928,29951.75
1786357500,29950.75,29950.75,29939.25,29946.75
1786357800,29943.5,29945.5,29929.25,29937.25
1786358100,29937.5,29937.5,29917,29918.75
1786358400,29916.75,29920.25,29910,29919.5
1786358700,29918.75,29924.5,29917.5,29918.75
1786359000,29919.5,29938.25,29919.5,29926.25
1786359300,29929,29932.5,29909.25,29912.25
1786359600,29912.75,29926,29883.25,29889.25
1786359900,29888.5,29889,29874,29876
1786360200,29876.5,29882.75,29851.5,29876.5
1786360500,29877.25,29882.5,29864.25,29870.25
1786360800,29869,29892,29868.75,29881.5
1786361100,29879.75,29913,29874,29909
1786361400,29909.25,29919.75,29904.75,29910.75
1786361700,29910.75,29912,29890.25,29895
1786362000,29893,29908.5,29872,29874.75
1786362300,29874.25,29884.25,29846,29848.25
1786362600,29847.25,29874,29846,29864
1786362900,29862.75,29876.25,29859.25,29871
1786363200,29870.25,29880.75,29854,29877.25
1786363500,29877.5,29882.25,29864.25,29879.5
1786363800,29880,29883.75,29843.75,29845
1786364100,29845.75,29846.5,29826.5,29830.25
1786364400,29829.25,29834.75,29810.25,29820.5
1786364700,29819,29827.5,29816.25,29821
1786365000,29823.25,29827.5,29794.5,29794.5
1786365300,29794.25,29812.25,29782.25,29792
1786365600,29793.25,29808.75,29790,29804
1786365900,29803.75,29810,29791.25,29798
1786366200,29796.75,29796.75,29773,29778
1786366500,29777.75,29782.5,29771.75,29777
1786366800,29778.5,29797,29772.25,29795.5
1786367100,29795,29808.75,29791,29808.75
1786367400,29807.25,29816,29797,29805
1786367700,29804.5,29818.5,29793,29815.25
1786368000,29815.25,29819.5,29794.25,29813.25
1786368300,29812.75,29823.75,29789.5,29805.5
1786368600,29805.5,29841.75,29737,29740.75
1786368900,29741.25,29811.25,29727.75,29764.25
1786369200,29763,29788,29718.75,29776
1786369500,29775.75,29828,29767.5,29817.75
1786369800,29817.25,29832.75,29754.5,29776.5
1786370100,29777.5,29819,29756.25,29806.75
1786370400,29807,29831.5,29788.25,29819
1786370700,29819.25,29875.75,29817,29874.25
1786371000,29874.75,29892,29870,29881.5
1786371300,29882,29900,29855.25,29862.25
1786371600,29863,29884.5,29827,29837.75
1786371900,29838.75,29869.5,29814.75,29857.75
1786372200,29858.25,29882,29850,29861.5
1786372500,29861.25,29892.25,29846.75,29860
1786372800,29859.75,29883,29855,29866.75
1786373100,29866.5,29886,29862.5,29870.25
1786373400,29870.25,29877.25,29794.75,29795.75
1786373700,29795,29816,29777.75,29779.25
1786374000,29779.75,29815.5,29771.25,29800
1786374300,29800,29822.5,29782.75,29782.75
1786374600,29782.5,29807,29766,29793.25
1786374900,29793.25,29817.25,29790,29799.75
1786375200,29799.75,29809,29773.5,29783.75
1786375500,29783.75,29788,29753.5,29777.75
1786375800,29777,29787.75,29747.75,29750.75
1786376100,29751.25,29770,29740.75,29761.75
1786376400,29762,29809,29753,29808.25
1786376700,29808.25,29818,29786.25,29796
1786377000,29795.5,29848.5,29793.5,29846.5
1786377300,29846.25,29854.5,29837.5,29844
1786377600,29844.5,29858.75,29841.25,29848
1786377900,29848.5,29850,29816.5,29826.25
1786378200,29826,29833,29811.75,29822
1786378500,29822,29835,29804.75,29821.25
1786378800,29821.5,29841,29816,29839.25
1786379100,29839.75,29843.5,29807.5,29809.75
1786379400,29809.5,29817,29744,29778.25
1786379700,29778.75,29796,29760.75,29769.5
1786380000,29769.25,29774.25,29729.5,29742.25
1786380300,29742.75,29768.5,29733,29767
1786380600,29766.5,29768,29741.75,29755.25
1786380900,29756,29781,29756,29780
1786381200,29780.25,29783.75,29760.75,29774
1786381500,29773.75,29802,29769.75,29800.5
1786381800,29800.75,29809,29793,29800.75
1786382100,29800.75,29811.25,29789.5,29796
1786382400,29796.5,29804.5,29792,29796.75
1786382700,29797,29799.75,29776.25,29787.5
1786383000,29786.75,29796.5,29784.75,29787.75
1786383300,29788,29790.75,29763.75,29769.5
1786383600,29770,29778.5,29756,29759.5
1786383900,29760,29763.5,29752.75,29753
1786384200,29754,29761.75,29744.25,29752.25
1786384500,29753,29765.25,29745.75,29759.75
1786384800,29759,29768.25,29750,29754.5
1786385100,29754.5,29770,29748.5,29766.25
1786385400,29765,29772.75,29750,29751.25
1786385700,29751.75,29756.5,29742.75,29747.25
1786386000,29747,29755.75,29742.5,29750
1786386300,29750.75,29756,29743.5,29747.75
1786386600,29747.5,29765,29741.5,29763
1786386900,29763.25,29771,29746.25,29755.25
1786387200,29755.5,29773.5,29753.75,29771.75
1786387500,29772,29774,29759.75,29765.5
1786387800,29765.25,29780,29765.25,29775
1786388100,29775.25,29784.5,29767.5,29782
1786388400,29782.75,29793.25,29778.75,29782.25
1786388700,29783,29789.25,29775.5,29787.5
1786389000,29787.25,29795,29782.5,29789.5
1786389300,29789.75,29796,29781.75,29785.5
1786389600,29785,29794,29780.75,29793.5
1786389900,29793.75,29796,29779.75,29781.75
1786390200,29782.25,29788.25,29775,29777
1786390500,29777.25,29793,29773,29788
1786390800,29788.25,29789.25,29770.25,29776.25
1786391100,29776,29784.25,29766.25,29781.75
1786391400,29782.25,29782.25,29732.5,29734
1786391700,29736.75,29756.25,29722.5,29744.25
1786392000,29744.5,29754.75,29740,29745.75
1786392300,29745.25,29754.75,29741.5,29753.5
1786392600,29753.25,29753.75,29740.25,29745
1786392900,29745,29753,29742.25,29743.5
1786393200,29743.25,29750.5,29737,29744
1786393500,29743,29754.5,29742.5,29751.75
1786393800,29751.75,29754,29743.5,29747.25
1786394100,29747.25,29753.5,29743.25,29750
1786394400,29750.25,29760,29748,29757.5
1786394700,29758,29765.25,29757.5,29760.75
1786395000,29761,29770,29755.75,29769
1786395300,29768.5,29769.75,29762,29764.25
1786399200,29764.5,29788.5,29755.75,29773.25
1786399500,29773.5,29774.5,29757.75,29761.25
1786399800,29760.75,29764,29752,29761.5
1786400100,29761.75,29762.75,29746.75,29746.75
1786400400,29746,29751,29733,29739.25
1786400700,29738.5,29750,29738.5,29746.25
1786401000,29746,29746.25,29724.25,29727.75
1786401300,29727.75,29732.25,29723.5,29727
1786401600,29726.75,29731.75,29722.25,29725.25
1786401900,29724.5,29732,29724.5,29728
1786402200,29728.75,29735.5,29724.75,29729.75
1786402500,29729.25,29736.75,29729,29732.5
1786402800,29732.5,29735.5,29720.75,29730.5
1786403100,29730.25,29732.5,29727.25,29729.25
1786403400,29729,29733,29728.75,29731.25
1786403700,29731.5,29732,29723,29723.5
1786404000,29724,29725,29701.25,29710.25
1786404300,29710.25,29717,29704.25,29708.5
1786404600,29708.5,29710.5,29702.5,29708.25
1786404900,29707.5,29715,29706.75,29709
1786405200,29709.5,29715.5,29707,29714.25
1786405500,29713.75,29726.75,29705.5,29718
1786405800,29717.75,29719,29692.25,29698
1786406100,29695.25,29707.25,29677.5,29704.5
1786406400,29703.75,29703.75,29666,29688.25
1786406700,29686.75,29718.5,29681,29704.5
1786407000,29702.75,29753.5,29700.5,29748.75
1786407300,29746.75,29750.25,29728.25,29736.75
1786407600,29737,29755.25,29725,29742.5
1786407900,29743.75,29765,29741,29762.75
1786408200,29764,29770,29756,29758
1786408500,29759,29771.25,29756,29760.25
1786408800,29762,29784,29761,29778.25
1786409100,29779.25,29791.75,29777,29778.25
1786409400,29778,29793.75,29778,29791.5
1786409700,29790.75,29792.5,29783,29785
1786410000,29784.75,29797,29765,29773.25
1786410300,29771.5,29789.75,29764.5,29788
1786410600,29789.25,29826,29787.75,29826
1786410900,29825.25,29827.75,29808.75,29813.75
1786411200,29815,29839.5,29812.25,29833.5
1786411500,29832.25,29832.75,29812.5,29821.75
1786411800,29819.25,29827.5,29813,29815.75
1786412100,29816,29820,29810,29814
1786412400,29813.75,29826.25,29811.75,29822.5
1786412700,29820.75,29842.5,29817,29841.5
1786413000,29842,29842,29831.75,29836.5
1786413300,29836.25,29837.25,29818.25,29818.25
1786413600,29818,29829,29813.75,29828.75
1786413900,29827.75,29830.5,29812,29815
1786414200,29816,29823.75,29813.75,29819.5
1786414500,29821.25,29827.25,29814.5,29823
1786414800,29823.25,29824,29813,29819.75
1786415100,29819,29826.75,29814.5,29825
1786415400,29824,29838.25,29824,29834
1786415700,29833.25,29833.25,29825.25,29827.25
1786416000,29826.75,29839,29826.75,29838.75
1786416300,29839.5,29844.5,29832.75,29833.75
1786416600,29833.25,29834.25,29820.25,29826.25
1786416900,29827,29827,29815,29818.25
1786417200,29817.75,29832.75,29815,29829
1786417500,29830.25,29830.25,29815.75,29824.75
1786417800,29826.75,29828.75,29818.5,29821.5
1786418100,29822.5,29825.75,29817.5,29822.75
1786418400,29822.5,29842,29819.75,29841.25
1786418700,29841,29847.5,29835.75,29840.75
1786419000,29842.25,29843,29826,29828.75
1786419300,29829.25,29842,29827.75,29838.75
1786419600,29838.5,29842.5,29831.75,29831.75
1786419900,29833.5,29836,29828.25,29834.75
1786420200,29835,29842.75,29833,29841.25
1786420500,29840.5,29840.75,29829.75,29834
1786421100,29838.25,29841,29836,29836.25
1786421400,29837.5,29851.25,29837.25,29847.75
1786421700,29848.5,29849.25,29843.5,29845.5
1786422000,29844.25,29846,29838.25,29840.75
1786422300,29841,29854.5,29839.25,29852.75
1786422600,29852.5,29861.75,29847.25,29847.25
1786422900,29847.5,29851.5,29843,29849.75
1786423200,29849,29849,29835.5,29838.25
1786423500,29839.25,29846,29838,29841
1786423800,29841.75,29842.75,29834.5,29837.75
1786424100,29835.75,29840,29835.5,29838.75
1786424400,29838.75,29844.5,29834.5,29836
1786424700,29834.5,29848,29830.25,29844.75
1786425000,29845.75,29854.25,29842.75,29852
1786425300,29852.25,29853.5,29826.75,29827.75
1786425600,29828,29828.5,29815,29815.75
1786425900,29815.25,29820.75,29813.25,29813.75
1786426200,29813.25,29818,29798.25,29817
1786426500,29817.25,29829.5,29815.5,29820.5
1786426800,29821.5,29824.75,29810.5,29815.5
1786427100,29814.5,29817,29797,29798.25
1786427400,29799.5,29801,29786.75,29793.25
1786427700,29791.5,29802,29789,29793.25
1786428000,29792.5,29817.25,29787.25,29812.25
1786428300,29812.25,29818,29805.5,29816
1786428600,29814.25,29827.75,29814.25,29819.5
1786428900,29820,29822,29792,29792.25
1786429200,29791.75,29794.25,29778,29778.5
1786429500,29778,29780,29766.25,29771.25
1786429800,29770.5,29780,29732.5,29745.5
1786430100,29745,29776.5,29738,29775.25
1786430400,29775.75,29789.25,29775,29782
1786430700,29785.25,29786.75,29762.5,29766
1786431000,29765.75,29770,29740,29741
1786431300,29741.5,29755.75,29738.5,29754.25
1786431600,29755.75,29769.75,29745,29760.25
1786431900,29761.75,29762.75,29733.25,29748.25
1786432200,29749.5,29766.5,29744.75,29759.75
1786432500,29758.25,29765,29739.25,29743
1786432800,29743.25,29746.25,29728,29735
1786433100,29735.25,29759.75,29735,29743.25
1786433400,29744.25,29775,29743.25,29771
1786433700,29772.5,29780.25,29770,29770.5
1786434000,29771.5,29776.5,29761,29769
1786434300,29767.5,29774.25,29758,29761.75
1786434600,29764.5,29775.25,29756,29759.5
1786434900,29759.25,29779.5,29756.75,29774.75
1786435200,29776,29804.25,29768,29779.25
1786435500,29779.25,29782,29747.75,29748.25
1786435800,29750.25,29759.75,29730.5,29731.25
1786436100,29730.75,29738,29724,29726.75
1786436400,29727.25,29736.25,29718,29734.25
1786436700,29735,29747.25,29732.75,29733
1786437000,29733.5,29745.25,29719,29722.25
1786437300,29723,29735.25,29717.75,29734.25
1786437600,29733.5,29754.75,29731.5,29753.75
1786437900,29752.5,29763.5,29749.5,29757
1786438200,29757,29762.5,29750.75,29758.25
1786438500,29757.75,29758,29741.75,29749.5
1786438800,29748,29753.25,29723.75,29738.25
1786439100,29738.75,29756.25,29719.5,29720.5
1786439400,29720.75,29734.5,29718.75,29733
1786439700,29732.25,29759.5,29731.25,29758.25
1786440000,29757.25,29765.75,29747.5,29753.5
1786440300,29753.25,29762,29743.25,29759
1786440600,29759.25,29774.25,29754.5,29768.25
1786440900,29768.75,29776,29763.5,29773
1786441200,29773,29784,29767.5,29767.5
1786441500,29768.25,29781.5,29768.25,29776.25
1786441800,29772,29772,29764.5,29766.75
1786442100,29769,29773.25,29764.25,29768.75
1786442400,29770.25,29773,29760.75,29761.25
1786442700,29759.25,29766,29754.75,29764
1786443000,29764.75,29764.75,29755,29756.25
1786443300,29756.25,29774.25,29750.25,29773.25
1786443600,29773.25,29807.75,29771.5,29798.5
1786443900,29800,29832.75,29796.25,29821.25
1786444200,29821.75,29823.75,29805.25,29810
1786444500,29811.5,29814.5,29803.25,29804
1786444800,29803,29817.5,29801.75,29815
1786445100,29814.25,29827.5,29812.25,29826.5
1786445400,29826,29826.25,29816,29817
1786445700,29817,29818.25,29813,29818
1786446000,29818.75,29886.75,29818.25,29877.75
1786446300,29879,29886,29869,29877.5
1786446600,29877.75,29883,29867.75,29872
1786446900,29871,29873,29837,29837.25
1786447200,29839,29845.75,29830.75,29831.25
1786447500,29831.75,29840.75,29828.5,29834.25
1786447800,29833.75,29837,29817,29820
1786448100,29820,29828.5,29811,29817.75
1786448400,29817.75,29836.25,29812.75,29824.5
1786448700,29825.25,29827.5,29812.75,29823.5
1786449000,29823.5,29835.25,29823.5,29834.5
1786449300,29833.25,29834.25,29825.5,29832
1786449600,29832.75,29834.75,29819.5,29830
1786449900,29830,29854,29830,29853.5
1786450200,29853.5,29864.25,29853.25,29862.25
1786450500,29861.25,29871.5,29855.25,29862.5
1786450800,29863.5,29871.25,29821.5,29823.5
1786451100,29823.25,29835,29822.75,29828.5
1786451400,29829.75,29837,29819,29831.5
1786451700,29832,29857.25,29831.5,29853
1786452000,29853.25,29856.75,29842,29846
1786452300,29847,29854,29839.25,29841.5
1786452600,29841,29842.5,29827,29839
1786452900,29839.5,29846.5,29832.25,29833.75
1786453200,29832.5,29851.25,29830.25,29836
1786453500,29836,29848.75,29836,29846
1786453800,29845.5,29847.75,29820.25,29827.5
1786454100,29827.75,29839.25,29813,29829.5
1786454400,29828.5,29837.75,29822.5,29830.5
1786454700,29831.25,29845.75,29816,29839
1786455000,29839.25,29842.5,29726.5,29737.5
1786455300,29736.75,29743,29679,29702.25
1786455600,29701.75,29756.25,29700.25,29723.25
1786455900,29723.75,29725,29631.75,29660.75
1786456200,29659.75,29696,29643.5,29663.75
1786456500,29664,29735,29657,29732.75
1786456800,29732.5,29770.75,29718.25,29756.75
1786457100,29756.5,29792.5,29752,29778
1786457400,29778.5,29790.5,29757,29763
1786457700,29762,29791.75,29740,29749
1786458000,29749.25,29773.5,29737.5,29748
1786458300,29748.25,29782,29742.25,29777.25
1786458600,29777.75,29785.25,29732.5,29772.75
1786458900,29772.5,29778.25,29741.75,29744
1786459200,29744.75,29758.75,29728.25,29742.75
1786459500,29741.75,29783.25,29740.5,29780
1786459800,29780,29804.75,29765.25,29794.5
1786460100,29793.75,29804,29772.5,29777
1786460400,29776.5,29792.25,29771.5,29776.75
1786460700,29776.75,29777.25,29712.5,29713.5
1786461000,29713.75,29728,29703.25,29712.25
1786461300,29711,29718.75,29697.5,29708.75
1786461600,29709,29735.25,29702,29707.25
1786461900,29706.25,29722.25,29701.75,29702.75
1786462200,29702.5,29719.5,29666.25,29674.25
1786462500,29673.75,29693,29666.75,29670.75
1786462800,29670,29695.5,29663.75,29693
1786463100,29693.25,29693.75,29667.5,29667.5
1786463400,29667.5,29685.75,29661.25,29666.5
1786463700,29666.5,29676,29658.75,29663.25
1786464000,29663.75,29674.5,29647.75,29652.25
1786464300,29652.25,29681,29651.25,29679
1786464600,29679,29681.75,29649.5,29652.5
1786464900,29652.5,29669.75,29643,29648.75
1786465200,29648.5,29661.25,29640,29643
1786465500,29642.75,29647.25,29622,29645.75
1786465800,29645.75,29650.5,29630.75,29633.25
1786466100,29634,29666.75,29632.25,29661.5
1786466400,29662,29662,29634,29637
1786466700,29637,29638.5,29614.75,29632.5
1786467000,29632.75,29643,29630,29641.5
1786467300,29642,29642.5,29622.25,29626
1786467600,29626.75,29634.75,29604.75,29605.5
1786467900,29605.5,29623.5,29602.75,29613.25
1786468200,29612,29612.25,29577,29578.25
1786468500,29578.25,29608,29573,29601.25
1786468800,29600.75,29617.5,29592.25,29607.75
1786469100,29607.25,29618,29598.25,29606
1786469400,29606.5,29615,29598.75,29614
1786469700,29614.5,29629,29604.75,29611
1786470000,29611.75,29638,29609.25,29634.25
1786470300,29634.5,29640.75,29624.5,29629.75
1786470600,29630,29639.5,29630,29638.75
1786470900,29638.75,29639.75,29622.25,29628.75
1786471200,29629.25,29635.75,29618,29630
1786471500,29630.25,29634.25,29602,29605
1786471800,29604.75,29614.75,29602.5,29607.75
1786472100,29608,29614,29601.25,29604.25
1786472400,29604.25,29604.25,29574,29583.5
1786472700,29583.75,29587.25,29533.5,29544.25
1786473000,29545,29570.25,29540,29568.75
1786473300,29568.75,29576.75,29556,29563.25
1786473600,29562.75,29563.25,29543.5,29548.75
1786473900,29548.75,29588.75,29548.25,29585
1786474200,29585.75,29599.5,29580.5,29595
1786474500,29595.25,29597,29582.75,29582.75
1786474800,29582.25,29595.25,29575.25,29593.5
1786475100,29593.25,29594,29571.5,29582.75
1786475400,29582.75,29614.5,29580.25,29607.75
1786475700,29608,29615.75,29602,29605.75
1786476000,29605.25,29617,29602.25,29613.25
1786476300,29613.25,29627,29606.25,29624
1786476600,29624.5,29639,29620,29636.75
1786476900,29637,29660,29631.75,29659.5
1786477200,29659.5,29660.25,29637.25,29640.25
1786477500,29639.75,29643,29620,29628.5
1786477800,29628.75,29648.75,29607,29645.75
1786478100,29645.25,29650,29612.5,29635.25
1786478400,29635.75,29651.75,29617.75,29621.25
1786478700,29621.5,29635.75,29619.75,29632
1786479000,29632,29641.5,29614.75,29640.25
1786479300,29640.5,29652.5,29639,29649.5
1786479600,29649.5,29669.5,29649.5,29665
1786479900,29666.25,29676.5,29663.5,29674.75
1786480200,29674.5,29676,29668.25,29669.5
1786480500,29670.25,29673,29666,29669
1786480800,29669.25,29671.25,29664.5,29670
1786481100,29670.75,29671.25,29660.75,29661.5
1786481400,29662.25,29662.75,29650.75,29656.5
1786481700,29656.25,29659.75,29643.5,29646.75
1786485600,29657.75,29661,29626.75,29643.5
1786485900,29642.25,29647,29632.25,29640.25
1786486200,29639.5,29660,29631.5,29658.25
